uuid_des_sidejobs,Begriff-ID,UUID des Begriffs,begriff
a25e48c2-fd02-4e4a-aa2c-1e7375d227c5,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a282b863-4987-4478-a999-349066a2e3c0,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a295bbfc-2ce4-49c6-a83c-52841e42e6d8,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a2cd0f71-c671-4259-aa13-657628faf726,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a2effa15-d3eb-482f-ad1b-5e653f318d43,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a317d51b-ed4c-42ff-8c4c-359d57734ad4,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a327afe2-d420-4d8e-af86-20ff96373774,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a33dbb33-1c7a-445d-a411-24286d6b6488,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a3500b9b-bfa6-4a9d-ac3e-cd054f6afd45,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a35d1c75-d3f2-46fc-9ffd-35419f7d3390,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a3953efc-7568-434c-9ab6-daf4c8586b6e,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a3a36c26-524a-456e-9944-6813721cfe8b,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a3c2f19b-2c34-46dd-a6c1-7b2963618816,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a3c33d28-7c43-4327-a82e-eb8c3e988ddd,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a3d13e2d-e3ea-4f77-8ed9-f10f0d69481f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a3d3e672-9323-4d72-ac66-18437b84cac8,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a3f474f4-0d88-452e-9f4d-f0f202abbeb5,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a41f64a5-1643-48e6-80cd-6651eb7b39d1,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a42e55a6-eeb7-4220-ab54-f174878407b7,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a4383aeb-22ad-4921-bcc5-2f5a10aeb429,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a44175a1-1b8e-428a-9176-6d4c70508c6f,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a446e217-dc84-432a-be06-03ca798bd360,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a47565b8-dd7b-46fb-ac54-ffa1fc8f65e2,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a4e73b97-d44a-4173-817b-6705f5f03a3c,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a510cc21-98e6-4262-9edf-a7a7cbb67eab,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a5174013-c4c4-42d5-b1d3-84bdd16841c7,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a52dfd98-8757-4d5d-b0fd-02fe3174779a,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a55873d7-4e9d-4358-8351-3e4113f64288,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a5ad5933-61f4-43b4-9d04-7122121af1fd,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a5ce3d10-26ee-4d27-a0ed-1057034de0a1,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a5d7bd1f-f434-45c2-b108-74c56b5f76d6,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a5f14163-aef5-4355-ae32-a4d4f35c7f30,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a6137f07-fa41-4b28-b789-daecd728b9f5,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a6259323-c672-49f0-94ff-d69dc51a51f9,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a634485d-274b-4fde-9712-e6aa7ffc7908,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a6368130-c148-4d68-93a3-d60df7d48c8b,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a64775bd-7330-4c2c-8744-853db0caa3b0,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a662e8c6-eee0-4f1e-b361-218b3a23c8e1,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a6858cef-a405-40c9-b162-ac779b35f9c3,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a6920b32-6178-43b9-98fd-a0cafd44adb7,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a69f2698-a4f4-4cb3-905c-3d2623442e4a,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a69f336d-28e7-496c-b889-2651d1b0977b,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a6a352dc-b5ac-496c-9413-ce19e791b41b,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a6a953b0-c527-4ebb-b984-a0e23700d5f8,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a709cfbd-0508-4148-9052-768aadbc49ae,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a7123b01-b760-4410-98f0-ae5a01bed47c,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a723afce-e2d2-4c23-aad9-c2bd8deb4b02,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a737213c-a658-4013-aba0-1558a8a36c5b,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a73e26b6-b582-4a19-886e-5806c8be4e0f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a73fe81f-38fb-4418-8ba3-b2e592d76efa,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a74a2194-a857-49d5-8bbb-7294bfd824af,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
a75d2818-c021-4161-9e6d-affc2006ba6a,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a76f98fe-3495-4c70-a238-670be2fb538d,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a7830d9a-87d2-48bb-b409-9d5e5d36bcd5,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a7c94fb8-0fab-4567-9c95-0a3f134ffd89,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a82bac48-1405-4c98-af5d-c03df73f462f,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a87e4aef-a479-4d99-b0b1-fad3458c3f5f,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a8a27dd1-3f06-4b28-8faa-98cf937b66e0,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a8b0bb0c-f354-43a9-8f18-96b14d0d5457,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a8c91bbc-3cae-4f68-8f4b-77bfbc16de0e,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a8db72a1-3aba-404e-a6bc-80f2e000c527,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a8e89d74-1bed-4173-927d-4418b1d132f0,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
a8eb1318-7f73-4267-8302-bc554787a17d,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a8ef5144-8e1b-47ee-9d01-e32c073a0aa0,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a8fa2a56-ae58-4469-b005-f89e9c34af8c,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a9250d5a-a1f1-4f52-8765-eafb70f748fc,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a93936fe-a879-49ce-9837-42f002456c41,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a952495e-9b31-4a3f-957f-80808422dc64,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a9bf2944-7dcf-4d33-b391-cc5e8f545d76,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
a9e3d738-be28-4b09-ac9a-61530470a52f,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
a9f1e5f9-1621-4cde-b3f2-4b94e09dfc86,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
aa0030fd-5cfc-4d61-830a-5ab67c02b20c,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
aa160846-a731-4187-a412-9975ffe64aad,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
aa64796f-8972-4de2-bec5-facb1ca4ac1a,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
aaac50d7-c7f0-490c-9f6b-ed240e95d0a2,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
aafce373-9aac-4c1b-b83f-250d63daeeb5,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
ab12aa09-4004-4f96-b2cc-7e49637f813d,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
ab4fa122-9ebf-42a7-a3de-dce62b77b264,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
ab591c1c-b5a6-4fe3-aee3-dff49373063b,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ab6ecfbd-7caa-417a-b57d-e80243f91570,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ac064988-f16d-49a4-b773-88479c2d25bf,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
ac2c6326-d464-4701-b1bb-ac2a6fed4d61,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
ac672acb-17aa-4b6d-a71c-626c80b0935e,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ac9cc0c6-5af8-4afe-a897-aafe1ef48dca,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
acc081ec-0a6f-4314-b139-d756e7d68c99,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
acc66055-f149-449a-9ed6-0a30da2a4ce4,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
acc66265-9555-4027-aa01-b7603ba3b3b7,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
acd8f183-fc2f-4d63-bc20-8067f0b04736,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
acfff96f-bba6-4f8d-b35b-b512529a7213,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ad2372d3-aa96-46d1-be4b-60141ed1a94b,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
ad2b66b6-aef5-4301-8e61-e71f9d0d6007,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
ad2bb819-e3eb-44db-a16b-a9ca5bf75cd1,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ad30a69e-d76f-4f9d-b2d8-8a3a0d025e2f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
ad3526f1-da88-4340-b171-cbd9bebf3c2c,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
ad397e24-caed-4e81-826c-35cdd82a9eb4,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
ad57e1ec-5fce-4831-a4b5-2b080e5bcf1c,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
ad5f035d-ad5f-4a96-a261-b92b0b31fe71,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
ad6f9e0e-12e9-4b0d-a9c2-c378e2f1e1a4,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ad7384e7-972d-4849-a01b-c21d60de2bf0,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ad73c41f-0a57-4068-bba3-ed88d04d4177,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
ad7f3718-5885-4a97-baa5-e888637a0460,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
ad906439-31a7-4d02-aaa8-37f0c6a322f7,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
adb49a47-3eb6-4e11-9ba8-5fa19bd4cfbc,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
add15a2c-fd96-45ed-bec8-f1962c30dc1b,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ae053abc-3d47-43e5-ac33-ff1e352e8f07,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
ae14ebd1-0552-4889-84d5-ae0ca1c7de9a,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ae1edae1-5b5b-4a4d-8ac1-582844710b01,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
ae2d9f49-965f-49e4-bf42-0800e7707b13,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
ae300054-45de-4faf-97a0-5ce60bb01d05,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ae37104f-0fc0-4b61-8738-0afc2e050bcf,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
ae375193-986d-490c-8e5f-00c1df4ea12e,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
ae5e652c-2c43-49df-82bc-d40a19e002f5,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
ae9e775d-1272-4b0c-ac5f-38271df8d68c,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
aea1a253-7862-42b1-8c22-0ccb1bcda595,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
aeb68bd5-81db-4e88-b67b-5e4185d4bf81,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
aec5b5b0-4661-4cc0-9a31-031131bf0491,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
aeda93c5-b6b8-4cc4-99db-458046347efb,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
aefea66a-08c5-4f4d-809d-fe7f15c8a9bc,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
af2b97c8-7437-45e3-aa75-99c6d395795f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
af43ebb4-eed9-4811-a3e5-b8dcf3b813e1,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
af6ae241-1ef1-4b4a-a597-f1d21d368515,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
af70ba27-3257-4d98-a051-64c8e282410e,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
af79a2f9-bc7d-4d78-917c-ff8bc216a724,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
af80162c-64b5-4a49-8952-cc591ddcb6cb,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
af8876e2-123b-48be-9e60-fdadddf7d275,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
af8bb43c-26d5-42fc-a391-7245b67995f6,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
afc340e5-1889-4cc5-a7f5-d360e4d400cd,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
afca3b70-d297-43aa-8d15-6b76376987e4,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
afde3c3b-ec07-46e2-82ff-620ecf9cf8d2,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
aff48aef-9bf8-40d3-a2e8-3636a144272e,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b065f6ff-9a52-4853-bff2-047ede9a4e24,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b0709180-f408-46b0-bf34-dd542bd62af4,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b07135b7-f8cd-47ec-89ce-ad3c700cb4ab,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b09327b9-4860-4f8a-b689-be51314cfe26,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
b0aa25b8-e940-4f7a-9cd7-2f7c5058bd7e,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
b0cb7dea-5fd6-46cc-90eb-661b66aff9c9,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b0df513a-eebc-4423-85a8-46655f126bf3,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b13b9531-d219-4380-a01e-f968e8e097f9,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b1680dcf-842d-4fc6-acb2-80bf74f30691,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b17fc20f-f84d-440f-8e5a-47486afbfbd3,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b1865def-c1b0-4589-a490-5ae91dd6b168,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b1997a00-e493-4e95-88fa-d80e48fa3a33,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b1c97cb1-ab62-4117-9f91-f44a73809b1f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b1dd3ac8-9bea-4350-a504-9856b5939b66,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b1dd8222-5e6d-46a6-aeba-857fe770b289,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b1f84378-4eb9-403a-bf6d-d4fe13d2e8a6,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b21c6426-d55b-44d3-8a73-0b12d2acdc6f,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
b239cf90-0948-4166-bb36-975537942fe9,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
b23ff719-beac-4d72-b6b2-329ab4c72e30,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
b28985e9-d007-4265-b559-30259af2ee3d,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
b2e328d3-42e8-4521-9353-6b08ea2b70ac,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b3383709-1e43-4d49-a665-be7ca083337a,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b34694f4-0b25-4fcf-ac10-099f1cdcd5e3,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b354f111-0d43-4342-8a2d-cddf21605c51,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b35dacaf-bb23-4c44-ae6c-681a932bcc83,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b37b00d1-a295-4294-97e0-62461454310f,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b3b1dc68-912b-4381-a97b-d3f56afca9a0,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b3c77cfc-7a5d-46c5-8743-e4a5a15c32af,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b442974f-5ff2-4c2e-8fff-e4f2913d9dd8,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
b4437a1a-6975-4e5f-a236-41c9dc14c787,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b47c5b8c-0f12-42aa-8e3e-9ff5624dad3f,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b483099b-d822-443d-8e4d-e5419d7f56d1,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b4a00276-ab46-45ec-b2e5-bc78fcf12060,29647,3b4e469d-51d8-459d-836a-e8f1d45424fc,Entgeltliche Tätigkeiten neben dem Mandat
b4c0cafc-050e-4d43-bcac-2029093872f2,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
b4c12bbc-c43a-4032-a368-9bfa4610815d,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
b4e4d0d2-40cb-4fac-a30a-3d4dc51f7b0b,29228,b27051ac-69a8-418a-a83c-0efe2a3a0476,Funktionen in Unternehmen
b4ed446d-1947-469d-8396-09df6d031d35,29229,1c002488-11a4-4bfa-a94d-b14661fe8aea,Funktionen in Körperschaften und Anstalten des öffentlichen Rechts
b50a8363-2d9d-4f47-8ac2-67ea4d83e97f,29230,66e5076f-4f6f-4c69-abf1-f9b5e290836c,"Funktionen in Vereinen, Verbänden und Stiftungen"
